vessel_id,registry_count,reg_mmsi,reg_flag,reg_name,reg_imo,reg_geartype,reg_owner,ais_mmsi,ais_flag,ais_name,ais_match_fields,ais_msg_count,no_registry,flag_mismatch,name_mismatch,no_match,no_shipname,mmsi_history_count,mmsi_history,parse_error
246f5c5ca-a41d-c1bb-7ebd-c58ca1b8df63,0.0,,,,,[],,412441352,CHN,MINLIANYUYUN61999,NO_MATCH,1294136.0,True,False,False,True,False,1.0,['412441352'],
1dec0bf0e-ee3d-9156-a32e-ffe62782eefb,0.0,,,,,[],,412420354,CHN,ZHELONGGANGYU03667,NO_MATCH,220842.0,True,False,False,True,False,1.0,['412420354'],
4549dc053-3554-93c5-8813-f2dfb6378a08,0.0,,,,,[],,412011092,CHN,61092-01-99%,NO_MATCH,9254.0,True,False,False,True,False,1.0,['412011092'],
265af80a1-1b94-a947-6a43-c567095047d7,0.0,,,,,[],,412378820,CHN,XIN XIANG TAI,NO_MATCH,1322716.0,True,False,False,True,False,1.0,['412378820'],
886dae4eb-b7f9-608f-880c-9aaeabf1b88d,0.0,,,,,[],,412654621,CHN,MINLIANYU60546-2175%,NO_MATCH,122.0,True,False,False,True,False,1.0,['412654621'],
34f90ade0-00f8-2ab6-1555-4976fe44fd82,0.0,,,,,[],,412451631,CHN,MIN PING YU 63118,NO_MATCH,143721.0,True,False,False,True,False,1.0,['412451631'],
b048457e0-00f3-1241-c7ed-47a83a58a765,0.0,,,,,[],,412443857,CHN,MINLIANYU60983,NO_MATCH,628886.0,True,False,False,True,False,1.0,['412443857'],
8f1f61b63-3f9a-ca60-1353-640f94c3d138,0.0,,,,,[],,412555569,CHN,MINPUYU55556-9-86%,NO_MATCH,2035.0,True,False,False,True,False,1.0,['412555569'],
b8ea57cb8-81ca-9fba-a2ef-bd1256690468,0.0,,,,,[],,412462127,CHN,YUEHONGYU30268,NO_MATCH,73141.0,True,False,False,True,False,1.0,['412462127'],
82a0a759a-aef9-99f6-9ab2-6c548d42d66e,0.0,,,,,[],,412451316,CHN,MINSHIYU06187,NO_MATCH,178452.0,True,False,False,True,False,1.0,['412451316'],
a3e5e4759-9d64-dcc5-fca3-1c9cd90eeb37,0.0,,,,,[],,412443191,CHN,MIN PU YU 50899,NO_MATCH,302856.0,True,False,False,True,False,1.0,['412443191'],
b44829fdb-b376-c8e3-be69-0958f96150e9,0.0,,,,,[],,412451891,CHN,MIN PING YU 63355,NO_MATCH,187078.0,True,False,False,True,False,1.0,['412451891'],
05bfbbd53-3105-87ff-58f8-0bf3474e8b24,0.0,,,,,[],,412377530,CHN,BAO TENG 8,NO_MATCH,3385094.0,True,False,False,True,False,1.0,['412377530'],
2b0b054c7-7435-8e76-423a-7f12dbf9d75e,0.0,,,,,[],,412936014,CHN,MINLIANYU60936-1493%,NO_MATCH,244.0,True,False,False,True,False,1.0,['412936014'],
3abe00d24-4b9d-1c57-5c78-670e9102b7de,0.0,,,,,[],,412936025,CHN,MINLIANYU60936-2599%,NO_MATCH,174.0,True,False,False,True,False,1.0,['412936025'],
0988a718c-c0f5-9457-a695-0bd6bc88bdb2,0.0,,,,,[],,414848000,CHN,XIN MAO HAI,NO_MATCH,2404764.0,True,False,False,True,False,1.0,['414848000'],
feb0f1d61-1198-a769-0c80-f78d09a0baa3,0.0,,,,,[],,412442308,CHN,MINLIANYUYUN60096,NO_MATCH,221728.0,True,False,False,True,False,1.0,['412442308'],
d43c79b4a-ac61-f4da-698f-79d70a45be65,0.0,,,,,[],,412441145,CHN,MIN LIAN YU 60057,NO_MATCH,257049.0,True,False,False,True,False,1.0,['412441145'],
3e53a6031-146e-ff42-70b7-0cd3d7a67e73,0.0,,,,,[],,412612313,CHN,MINLIANYU60123-1399%,NO_MATCH,16820.0,True,False,False,True,False,1.0,['412612313'],
7c346bf00-063f-2368-8952-0a8fed54ecba,0.0,,,,,[],,414674000,CHN,AN FENG03,NO_MATCH,2972686.0,True,False,False,True,False,1.0,['414674000'],
eeaeeccea-ac37-c94e-be3c-f754fd946c98,1.0,414790000,CHN,BEIHAIFENJIN,9790799,['TANKER'],SHANGHAI NORTH SEA SHPG,414790000,CHN,BEI HAI FEN JIN,SEVERAL_FIELDS,3607176.0,False,False,True,False,False,1.0,['414790000'],
223b2e4dd-d496-9f70-8ca8-27d521ef41e9,0.0,,,,,[],,412452927,CHN,MINSHIYU06363,NO_MATCH,508443.0,True,False,False,True,False,1.0,['412452927'],
cbfbc3dbe-ea4b-ea74-dd85-f023532ddf19,0.0,,,,,[],,412325211,CHN,QIONGYANGYU28011,NO_MATCH,116702.0,True,False,False,True,False,1.0,['412325211'],
ffeac9947-7f54-82aa-790f-75e0917b2d59,0.0,,,,,[],,412443654,CHN,DONG011,NO_MATCH,58141.0,True,False,False,True,False,1.0,['412443654'],
1e9555b7b-b87d-0ccd-c22c-4d256ff60a1c,0.0,,,,,[],,412187076,CHN,TIELONG61870-76-91%,NO_MATCH,511.0,True,False,False,True,False,1.0,['412187076'],
0da25e1fe-e6ed-65ce-9177-70f8e9ccfa4c,0.0,,,,,[],,412428121,CHN,MINLIANYU60428-99%,NO_MATCH,599.0,True,False,False,True,False,1.0,['412428121'],
a5fac164f-fcb1-7ca7-7f5e-292230cabd55,0.0,,,,,[],,412374000,CHN,RUI NING 8,NO_MATCH,245217.0,True,False,False,True,False,1.0,['412374000'],
ac26ee073-3e28-9a11-01e0-0c17bd32cd94,0.0,,,,,[],,412008558,CHN,00855-8-65%,NO_MATCH,749.0,True,False,False,True,False,1.0,['412008558'],
179eba264-41e0-3b9d-91a4-b17cd24aeb86,0.0,,,,,[],,412433354,CHN,ZHELONGGANGYU02666,NO_MATCH,187046.0,True,False,False,True,False,1.0,['412433354'],
17b18573e-e889-0485-beb6-2c2cef6b2629,0.0,,,,,[],,412452134,CHN,MINSHIYU06358,NO_MATCH,103983.0,True,False,False,True,False,1.0,['412452134'],
6fd602011-103e-b02d-c106-c30b62abb92e,0.0,,,,,[],,412441602,CHN,MINLIANYU60935,NO_MATCH,1030027.0,True,False,False,True,False,1.0,['412441602'],
c3935d7ac-cab0-fc35-0f39-4a460e187ad8,0.0,,,,,[],,412619784,CHN,MINLIANYU60197-8499%,NO_MATCH,1832.0,True,False,False,True,False,1.0,['412619784'],
3941d9f2d-d10d-0690-bcf7-627fb5a30380,0.0,,,,,[],,412451883,CHN,MINSHIYU07956,NO_MATCH,134974.0,True,False,False,True,False,1.0,['412451883'],
ca2feaf61-132b-07b8-25ec-10f3b35880a7,0.0,,,,,[],,414986000,CHN,XIANG YI 89,NO_MATCH,871607.0,True,False,False,True,False,1.0,['414986000'],
16b1c828b-b20a-2d84-5832-1b8944802b33,1.0,414103000,CHN,ZHIXIANG,9567192,['CARGO'],CHINA HUARONG FINANCIAL,414103000,CHN,ZHI XIANG,SEVERAL_FIELDS,3130764.0,False,False,True,False,False,1.0,['414103000'],
ab8794208-826a-afb2-77ed-d84ec43af69c,0.0,,,,,[],,412401860,CHN,AN YANG 188,NO_MATCH,350020.0,True,False,False,True,False,1.0,['412401860'],
038c945ef-f1a9-abaa-6e60-43bf73d2534a,0.0,,,,,[],,412936009,CHN,MINLIANYU60936-9-99%,NO_MATCH,976.0,True,False,False,True,False,1.0,['412936009'],
ec02bdacc-c609-baf6-4293-48ee0463ef94,0.0,,,,,[],,412647932,CHN,MINLIANYU60479-3299%,NO_MATCH,1709.0,True,False,False,True,False,1.0,['412647932'],
497087bd8-8745-3041-aa7c-9fb690699532,0.0,,,,,[],,412449838,CHN,MINLIANYU61636,NO_MATCH,272971.0,True,False,False,True,False,1.0,['412449838'],
3a41e0732-27f8-664a-4eab-0e7325504bb4,0.0,,,,,[],,412444733,CHN,MIN LONG YU 62688,NO_MATCH,181379.0,True,False,False,True,False,1.0,['412444733'],
99b03dee5-5284-6182-25e9-e1f6489a41ad,0.0,,,,,[],,412678888,CHN,SHUNFENG,NO_MATCH,73017.0,True,False,False,True,False,1.0,['412678888'],
12b51c6dc-cb5c-6c5e-d654-caea157f55c0,0.0,,,,,[],,412188326,CHN,TIELONG61883-26-48%,NO_MATCH,3907.0,True,False,False,True,False,1.0,['412188326'],
d779a6288-865c-5ca1-8aee-b4c89e4ff6d6,0.0,,,,,[],,412441125,CHN,MINLIANYU60123,NO_MATCH,22575.0,True,False,False,True,False,1.0,['412441125'],
b79a735be-e8ce-0783-66bf-4e3d7cf49b5d,0.0,,,,,[],,412442435,CHN,MINLIANYU60022,NO_MATCH,848771.0,True,False,False,True,False,1.0,['412442435'],
0fdc8f4d4-4742-70cf-7b9a-b91a3235e48e,0.0,,,,,[],,412695226,CHN,MINLIANYU60952-2685%,NO_MATCH,142.0,True,False,False,True,False,1.0,['412695226'],
356e88c8f-ffaa-a085-b058-aee4155be515,0.0,,,,,[],,412196907,CHN,WANGBIAO61969-7-99%,NO_MATCH,13989.0,True,False,False,True,False,1.0,['412196907'],
bcaeb0ee6-6dc8-ad60-c3f9-e896958d7472,0.0,,,,,[],,412344072,CHN,61812-21-99%,NO_MATCH,4569.0,True,False,False,True,False,1.0,['412344072'],
4f37746e4-4031-d694-165f-d19181fbc68f,0.0,,,,,[],,412433546,CHN,ZHECANGYU02868,NO_MATCH,30201.0,True,False,False,True,False,1.0,['412433546'],
1c826e370-02c5-9ea4-0cd4-fd3e626ded50,0.0,,,,,[],,412764160,CHN,RUI XIANG 5,NO_MATCH,1606500.0,True,False,False,True,False,1.0,['412764160'],
7e6a11f44-4c80-5acd-12cd-ceba3a386558,0.0,,,,,[],,412442087,CHN,MINLIANYU60253,NO_MATCH,122736.0,True,False,False,True,False,1.0,['412442087'],
71008e9ab-b5ab-aae6-c4ce-d92c421c1449,0.0,,,,,[],,412915114,CHN,60915-14-99%,NO_MATCH,2614.0,True,False,False,True,False,1.0,['412915114'],
8d82b6b70-0fd8-5cb0-e168-fec56b412ed4,0.0,,,,,[],,412181615,CHN,TIELONG61816-15-85%,NO_MATCH,518.0,True,False,False,True,False,1.0,['412181615'],
7879a627e-e5b8-b1db-c781-610452d7018f,0.0,,,,,[],,412428137,CHN,MINLIANYU60428-99%,NO_MATCH,225.0,True,False,False,True,False,1.0,['412428137'],
472c66211-1806-7a20-c3f7-3ed9c3c06a2d,0.0,,,,,[],,412197105,CHN,MINLIANYU6019710599%,NO_MATCH,1830.0,True,False,False,True,False,1.0,['412197105'],
417e466dc-c121-f9c4-2055-a81b122f2ae7,1.0,412303370,CHN,MINGWEI9,9604691,['CARGO'],MINSHENG FINANCIAL LEASING,412303370,CHN,MING WEI 9,SEVERAL_FIELDS,4504762.0,False,False,True,False,False,1.0,['412303370'],
bbb22290b-b4ba-580b-15c1-dfc9c7c48964,0.0,,,,,[],,412441242,CHN,MIN LIAN YU 60497,NO_MATCH,199138.0,True,False,False,True,False,1.0,['412441242'],
630f8759c-cc7b-24c8-e1d2-558a37913781,0.0,,,,,[],,412441699,CHN,MIN LIAN YU 68888,NO_MATCH,597909.0,True,False,False,True,False,1.0,['412441699'],
9225dfb2a-af35-1af6-cfd0-993965be6f3a,1.0,412437090,CHN,MINGZHOU201,9322671,['CARGO'],NINGBO MARINE GROUP,412437090,CHN,MING ZHOU 201,SEVERAL_FIELDS,2695506.0,False,False,True,False,False,1.0,['412437090'],
3dddbcedf-f37c-41f0-5b4d-05ad60ee9fd7,0.0,,,,,[],,412619622,CHN,MINLIANYU60196-2299%,NO_MATCH,2264.0,True,False,False,True,False,1.0,['412619622'],
b7888172a-a35f-531c-7974-196030bedea7,0.0,,,,,[],,412451191,CHN,MIN PING YU 60555,NO_MATCH,44300.0,True,False,False,True,False,1.0,['412451191'],
f140d0b3e-eef9-398b-033c-10256cd3a9bd,0.0,,,,,[],,412442689,CHN,MINFUDINGYU04392,NO_MATCH,444094.0,True,False,False,True,False,1.0,['412442689'],
46914d813-34aa-6726-16ff-cc5f250b9535,0.0,,,,,[],,412611550,CHN,MINLIANYU60115-5092%,NO_MATCH,223.0,True,False,False,True,False,1.0,['412611550'],
b8e39f516-6abe-6c0c-392a-8eed11ad55d7,0.0,,,,,[],,412185807,CHN,TIELONG61858-07-41%,NO_MATCH,189.0,True,False,False,True,False,1.0,['412185807'],
64317dedd-de77-2dba-3d87-d1ccbf75c094,0.0,,,,,[],,412479854,CHN,YUESHANCHENGYU16006,NO_MATCH,31265.0,True,False,False,True,False,1.0,['412479854'],
8ddca2496-6446-fc98-b7ff-9ca632ebe28b,0.0,,,,,[],,412448989,CHN,MINXIAYU01928,NO_MATCH,271812.0,True,False,False,True,False,1.0,['412448989'],
f52395018-8ca0-5dd2-2d37-686468bc076a,0.0,,,,,[],,412444594,CHN,MINLIANYU60257,NO_MATCH,20586.0,True,False,False,True,False,1.0,['412444594'],
fcfedf22c-cd84-854c-cbfc-cc663404e8e0,0.0,,,,,[],,412428144,CHN,MINLIANYU60428-99%,NO_MATCH,917.0,True,False,False,True,False,1.0,['412428144'],
8cd4ec11c-c8c7-08d3-407a-cc3a0945e05c,0.0,,,,,[],,412441138,CHN,MINLIANYU60866,NO_MATCH,468472.0,True,False,False,True,False,1.0,['412441138'],
0eac47cbd-db5d-6bdf-0cc7-489d209351b4,0.0,,,,,[],,412619778,CHN,MINLIANYU60197-7877%,NO_MATCH,309.0,True,False,False,True,False,1.0,['412619778'],
b4b5debfb-b5e2-72bf-933a-ba26c9299e6d,0.0,,,,,[],,412647938,CHN,MINLIANYU60479-3886%,NO_MATCH,101.0,True,False,False,True,False,1.0,['412647938'],
7a59ed45f-f892-9e64-2ebd-24678cf7da2d,0.0,,,,,[],,412616645,CHN,TIELONG61666-45-99%,NO_MATCH,28854.0,True,False,False,True,False,1.0,['412616645'],
e82d116dc-cbdb-999e-4619-fa6b734dd2ce,0.0,,,,,[],,412441738,CHN,MINLIANYU60461,NO_MATCH,330108.0,True,False,False,True,False,1.0,['412441738'],
7e7122380-00c1-1e27-5319-f47f6ca4c221,0.0,,,,,[],,412693726,CHN,MINLIANYU60937-2627%,NO_MATCH,1262.0,True,False,False,True,False,1.0,['412693726'],
30da0978d-d330-d5eb-b346-2ad97d500a8b,0.0,,,,,[],,412433305,CHN,ZHECANGYU08066,NO_MATCH,219531.0,True,False,False,True,False,1.0,['412433305'],
5bb2101f7-7d8c-a36f-4e5f-fa093e683e8f,0.0,,,,,[],,412685882,CHN,TIETONG61858-82-99%,NO_MATCH,23047.0,True,False,False,True,False,1.0,['412685882'],
5ac55b163-3817-2cc2-9e61-8ab56bc47df7,0.0,,,,,[],,412018480,CHN,TIAN HUA,NO_MATCH,1128733.0,True,False,False,True,False,1.0,['412018480'],
91faba3a7-7acb-1d66-d957-4cd6a8365954,0.0,,,,,[],,412015910,CHN,YU60129--10 40%,NO_MATCH,328.0,True,False,False,True,False,1.0,['412015910'],
44000cf94-431d-d316-7eba-2c65f364fbb1,0.0,,,,,[],,412443492,CHN,MINPINGYU62266,NO_MATCH,619984.0,True,False,False,True,False,1.0,['412443492'],
c165dc9c3-311d-6363-e8da-9b178546c349,0.0,,,,,[],,412206022,CHN,TIELONG11198-9-65%,NO_MATCH,5669.0,True,False,False,True,False,1.0,['412206022'],
c1f62a095-5e4d-1ecc-8616-ee6de66af11e,0.0,,,,,[],,412313619,CHN,TIELONG33136-19-93%,NO_MATCH,30.0,True,False,False,True,False,1.0,['412313619'],
9c3a234a4-4fd8-af3d-312c-e5b8639fc963,0.0,,,,,[],,412450124,CHN,MIN LIAN YU YUN61478,NO_MATCH,436663.0,True,False,False,True,False,1.0,['412450124'],
78c29dd1e-e008-1246-57f4-6e65d596d544,0.0,,,,,[],,412016232,CHN,MINLIANYU60162-3299%,NO_MATCH,2086.0,True,False,False,True,False,1.0,['412016232'],
4306ab95c-cf9d-0ac1-84b8-d2b9198b207d,0.0,,,,,[],,412860886,CHN,MINLIANYU60886,NO_MATCH,200331.0,True,False,False,True,False,1.0,['412860886'],
2cead4424-438f-4a24-3285-b2640646cc9a,0.0,,,,,[],,412441269,CHN,MINLIANYU61515,NO_MATCH,4173.0,True,False,False,True,False,1.0,['412441269'],
a54f533bf-f721-d10f-8a31-398d1dca9cd2,0.0,,,,,[],,412441273,CHN,MINLIANYU60287,NO_MATCH,781495.0,True,False,False,True,False,1.0,['412441273'],
6b2a72297-7c16-6a2c-8b3c-df820302f8e4,0.0,,,,,[],,412064087,CHN,64087,NO_MATCH,118393.0,True,False,False,True,False,1.0,['412064087'],
4b7497bbd-d3ac-f468-ab90-48a3e470fab8,0.0,,,,,[],,412654613,CHN,MINLIANYU60546-1399%,NO_MATCH,1794.0,True,False,False,True,False,1.0,['412654613'],
78ca4f258-873b-4a55-d24e-873be62630e6,0.0,,,,,[],,412313619,CHN,TIELONG33136-19-99%,NO_MATCH,1367.0,True,False,False,True,False,1.0,['412313619'],
8edb35f5e-e380-5ae0-6374-420b3c780317,0.0,,,,,[],,412693730,CHN,MINLIANYU60937-3099%,NO_MATCH,1266.0,True,False,False,True,False,1.0,['412693730'],
ffd2e93eb-bda7-145c-b7c0-090623d1fe4e,0.0,,,,,[],,412090513,CHN,60513-09-99%,NO_MATCH,1243.0,True,False,False,True,False,1.0,['412090513'],
bc719365d-d8b5-d950-b8ae-94fb48a1d219,0.0,,,,,[],,414975000,CHN,XINYIHAI,NO_MATCH,1606659.0,True,False,False,True,False,1.0,['414975000'],
7ac6597ef-ff08-9ca2-591b-e34c10fef4e1,0.0,,,,,[],,412428156,CHN,MINLIANYU60428-99%,NO_MATCH,949.0,True,False,False,True,False,1.0,['412428156'],
9d42d58b7-7f34-6f9e-e341-5f1578653640,0.0,,,,,[],,412433138,CHN,ZHELONGGANGYU08908,NO_MATCH,645521.0,True,False,False,True,False,1.0,['412433138'],
53b46a3a3-33d2-2cc3-a4be-497e3b9f6980,0.0,,,,,[],,412630508,CHN,MINLIANYU60325-8-99%,NO_MATCH,2759.0,True,False,False,True,False,1.0,['412630508'],
3aa9a5883-3115-b754-1d07-e3a9cb549968,0.0,,,,,[],,412443456,CHN,62666,NO_MATCH,43299.0,True,False,False,True,False,1.0,['412443456'],
8ebafc48d-d5e0-d381-ae52-ea4ab3908f08,0.0,,,,,[],,412442975,CHN,MIN LIAN YU 60415,NO_MATCH,1687487.0,True,False,False,True,False,1.0,['412442975'],
93f07a4ba-aad7-e3e9-9c0f-27b3bc42f619,0.0,,,,,[],,412197106,CHN,MINLIANYU6019710699%,NO_MATCH,1230.0,True,False,False,True,False,1.0,['412197106'],
24ce9d417-7ac7-18b4-0b96-fa2532f53e05,0.0,,,,,[],,412187075,CHN,TIELONG61870-75-36%,NO_MATCH,4778.0,True,False,False,True,False,1.0,['412187075'],
ed62b5695-55ed-a0bd-9ab7-81f46cb1f673,2.0,412476420,CHN,PINGANYUAN,9584530,['TANKER'],SHENZHEN COSCO LPG SHPG,412476420,CHN,PING AN YUAN,SEVERAL_FIELDS,2867260.0,False,False,True,False,False,1.0,['412476420'],
87b301451-18ef-0f1c-49a1-6f9b73803f64,0.0,,,,,[],,412428149,CHN,MINLIANYU60428-99%,NO_MATCH,294.0,True,False,False,True,False,1.0,['412428149'],
4faac7420-00f4-2baa-9266-cf79dafd6618,0.0,,,,,[],,412444139,CHN,MINFUDINGYU01111,NO_MATCH,229736.0,True,False,False,True,False,1.0,['412444139'],
7e267412a-a67b-3d11-7d9d-b85b9c5eddb5,0.0,,,,,[],,412645516,CHN,MINLIAN60455-16-99%,NO_MATCH,32142.0,True,False,False,True,False,1.0,['412645516'],
6c70b06b0-0577-a39b-5107-d97c0ca39a7e,0.0,,,,,[],,412432265,CHN,ZHE CANG YU 05551,NO_MATCH,24.0,True,False,False,True,False,1.0,['412432265'],
3431fbe60-06b4-4128-64de-7776828c7c12,0.0,,,,,[],,412452612,CHN,MIN SHI YU 07781,NO_MATCH,562403.0,True,False,False,True,False,1.0,['412452612'],
7f466ecb7-707b-1032-7363-2c976ea255c3,0.0,,,,,[],,412129865,CHN,TIELONG61298-65-74%,NO_MATCH,14.0,True,False,False,True,False,1.0,['412129865'],
2cbf4d390-09c5-fc52-220d-665a59eb993d,0.0,,,,,[],,412200077,CHN,MINLIANYU60115-55%,NO_MATCH,107.0,True,False,False,True,False,1.0,['412200077'],
329a56fe5-5127-a01c-1c82-0b9cc9d489f8,0.0,,,,,[],,412445575,CHN,MINLIANYU60071,NO_MATCH,416521.0,True,False,False,True,False,1.0,['412445575'],
fde59aa99-9efa-63c1-b5aa-cadf5366c896,0.0,,,,,[],,412428133,CHN,MINLIANYU60428-99%,NO_MATCH,551.0,True,False,False,True,False,1.0,['412428133'],
a0fafd3fb-b244-acd7-6153-432f3d43de77,0.0,,,,,[],,412570601,CHN,GUDINGWANG-01-99%,NO_MATCH,852.0,True,False,False,True,False,1.0,['412570601'],
dce64bcfc-cd62-24bb-c56b-275716e6d71b,1.0,412474590,CHN,BAORUN,9615016,['TANKER'],SHENZHEN HAIHONG SHIPPING,412474590,CHN,BAO RUN,SEVERAL_FIELDS,3076171.0,False,False,True,False,False,1.0,['412474590'],
24ca04d40-0055-89f1-0fa0-d489ee9e2ca0,0.0,,,,,[],,412432968,CHN,ZHECANGYU06788,NO_MATCH,221980.0,True,False,False,True,False,1.0,['412432968'],
cb24453f5-5e6b-debb-0bbc-134aec8c2364,2.0,414630000,CHN,YUEDIAN7,9084580,['CARGO'],GUANGDONG YUDEAN SHPG,414630000,CHN,YUE DIAN 7,SEVERAL_FIELDS,1756003.0,False,False,True,False,False,2.0,"['412470870', '414630000']",
e03fbde83-3eec-d63c-2e2a-8ed8482fde31,0.0,,,,,[],,412443227,CHN,MIN PING YU 63175,NO_MATCH,475533.0,True,False,False,True,False,1.0,['412443227'],
5dd16e8ce-e607-7176-582d-d163fecb64c9,2.0,414186000,CHN,BEILUNHAITUN,9146986,['CARGO'],DATANG SHANDONG POWER ELECTRIC,414186000,CHN,BEI LUN HAI TUN,SEVERAL_FIELDS,3615575.0,False,False,True,False,False,2.0,"['414186000', '477102100']",
58cda21a9-9535-07bb-14ae-562bec2085c1,0.0,,,,,[],,412159929,CHN,TIELONG61599-29-99%,NO_MATCH,26326.0,True,False,False,True,False,1.0,['412159929'],
54066f820-0d85-b15a-26a8-4394bc5698de,0.0,,,,,[],,412796000,CHN,FEI HONG DA 68,NO_MATCH,1907890.0,True,False,False,True,False,1.0,['412796000'],
aa6dac271-1bce-f47b-4880-14de166a284c,0.0,,,,,[],,412441268,CHN,MINLIANYU61518,NO_MATCH,448502.0,True,False,False,True,False,1.0,['412441268'],
d6109c996-6421-d88a-5aa4-3b78dbc9720b,0.0,,,,,[],,412617934,CHN,MINLIANYU60179-3499%,NO_MATCH,474.0,True,False,False,True,False,1.0,['412617934'],
0d72173ed-d76f-52d5-bb8d-ff1cc51c14a1,0.0,,,,,[],,412413575,CHN,ZHECANGYU03677,NO_MATCH,101297.0,True,False,False,True,False,1.0,['412413575'],
7949f1837-762c-fd8a-30b6-fc30d96a55de,0.0,,,,,[],,412756000,CHN,XIN SHI JI 198,NO_MATCH,4838234.0,True,False,False,True,False,1.0,['412756000'],
80ba811be-e7d3-50af-d4ef-f64f9294866f,0.0,,,,,[],,412102785,CHN,ZGHCLJ001-99%,NO_MATCH,13880.0,True,False,False,True,False,1.0,['412102785'],
61b85f46b-bcd5-ce5f-9b78-2dab30c9b5c1,0.0,,,,,[],,412447638,CHN,MINLIANYU60999,NO_MATCH,1740311.0,True,False,False,True,False,1.0,['412447638'],
21588b666-6dfe-4e9a-8929-b2e728b46a94,0.0,,,,,[],,412444396,CHN,MINLIANYU60269,NO_MATCH,357035.0,True,False,False,True,False,1.0,['412444396'],
dd0c46b23-3c63-bdb0-e36f-bb36d7a47844,0.0,,,,,[],,412452654,CHN,MINSHIYU07899,NO_MATCH,281360.0,True,False,False,True,False,1.0,['412452654'],
4256a5554-416c-4470-aea1-4d5001a32036,0.0,,,,,[],,412442386,CHN,MIN LIAN YU 67777,NO_MATCH,570175.0,True,False,False,True,False,1.0,['412442386'],
e5f65e08c-cbc9-e065-df04-078cb303bfb6,0.0,,,,,[],,412459830,CHN,AN SHENG 21,NO_MATCH,2403510.0,True,False,False,True,False,1.0,['412459830'],
bdec5d395-5231-9780-56d4-0dc80fc927f2,0.0,,,,,[],,412441361,CHN,MINLIANYU61931,NO_MATCH,277356.0,True,False,False,True,False,1.0,['412441361'],
a3b4b69ea-ae63-ee04-4ab7-a1a75a16a5b1,0.0,,,,,[],,412441249,CHN,MINLIANYU60938,NO_MATCH,9021.0,True,False,False,True,False,1.0,['412441249'],
26f6fc201-1661-5933-5255-c703ee32dfda,0.0,,,,,[],,412278380,CHN,MINSHIYU00298,NO_MATCH,97954.0,True,False,False,True,False,1.0,['412278380'],
cf2638b43-3f1e-bb40-b014-928111d3f98a,0.0,,,,,[],,412432277,CHN,ZHECANGYU00588,NO_MATCH,775619.0,True,False,False,True,False,1.0,['412432277'],
854eccf78-82b3-a37b-5543-2d3f3f04faa8,0.0,,,,,[],,412616662,CHN,TIELONG61666-62-95%,NO_MATCH,4324.0,True,False,False,True,False,1.0,['412616662'],
44251a874-4aaf-b31a-cec3-0f97bf01695a,0.0,,,,,[],,412701166,CHN,TIELONG-01559-01-90%,NO_MATCH,92.0,True,False,False,True,False,1.0,['412701166'],
a800e35f7-76db-ee81-489c-33f60be96d14,0.0,,,,,[],,412679033,CHN,MINLIANYU60479-3383%,NO_MATCH,119.0,True,False,False,True,False,1.0,['412679033'],
3ef33d78c-c481-7641-ba95-92dfb4161f27,0.0,,,,,[],,412059814,CHN,00598-14-62%,NO_MATCH,88.0,True,False,False,True,False,1.0,['412059814'],
752a5085b-b963-4213-16ae-1bc070c746e2,0.0,,,,,[],,412693721,CHN,YU60937-21-92%,NO_MATCH,20.0,True,False,False,True,False,1.0,['412693721'],
7cdcd6ded-d811-a4cc-9d3b-2fd221061f2f,0.0,,,,,[],,412000662,CHN,88888,NO_MATCH,17463.0,True,False,False,True,False,1.0,['412000662'],
52cce1f41-154b-9475-d585-ece9c961bdb5,0.0,,,,,[],,412443224,CHN,MINLIANYU60083,NO_MATCH,105812.0,True,False,False,True,False,1.0,['412443224'],
1fe428796-6593-20c1-579e-b4b745cc5465,0.0,,,,,[],,412452103,CHN,MIN SHI YU 06869,NO_MATCH,200467.0,True,False,False,True,False,1.0,['412452103'],
e6fa57cb8-8b77-6172-5559-f56d7f59a063,0.0,,,,,[],,412191872,CHN,TIELONG61918-72-99%,NO_MATCH,10855.0,True,False,False,True,False,1.0,['412191872'],
a0311eff7-76fc-ab97-61e5-fbfd41fd70fe,0.0,,,,,[],,412008555,CHN,CHUANMING00855-5-81%,NO_MATCH,202.0,True,False,False,True,False,1.0,['412008555'],
f51ccc3c9-92a5-d1a3-ec2c-fac50f56c359,0.0,,,,,[],,412441296,CHN,MIN LIAN YU 60915,NO_MATCH,281752.0,True,False,False,True,False,1.0,['412441296'],
19a77d388-8bd3-4b89-f023-47a90ef35d12,0.0,,,,,[],,412206019,CHN,TIELONG11198-6-96%,NO_MATCH,459.0,True,False,False,True,False,1.0,['412206019'],
a01bc0eef-f01d-8fd7-086f-e56d6d539b4a,0.0,,,,,[],,412445932,CHN,MINLIANYU60187,NO_MATCH,16181.0,True,False,False,True,False,1.0,['412445932'],
5c15e65f6-6e41-13f9-731d-e69b51e7d07f,0.0,,,,,[],,412447746,CHN,MINLIANYU60408,NO_MATCH,2089448.0,True,False,False,True,False,1.0,['412447746'],
bbce1de93-3d7a-9c5b-2ce1-704c70123feb,0.0,,,,,[],,412187071,CHN,TIELONG61870-71-68%,NO_MATCH,18.0,True,False,False,True,False,1.0,['412187071'],
0796e59b7-70e7-045e-fc20-769eb74ab1a3,0.0,,,,,[],,412442253,CHN,MINLIANYU61096,NO_MATCH,270112.0,True,False,False,True,False,1.0,['412442253'],
