vessel_id,mmsi,ship_name,flag,vessel_type,geartype,hours,entry_ts,exit_ts,is_china_flag,is_china_mmsi,is_known_ccg,has_no_name,suspicious_score
19718dc5d-d915-15fc-2d57-ea979f5b5ac8,221008939,02708-4-94%,,GEAR,GEAR,14,2025-12-27T08:00:00Z,2025-12-30T14:00:00Z,False,False,False,False,0.0
cd4cf5e6c-cf89-8704-67ad-9d021d5b9e63,286081512,60815--12-99%,,GEAR,GEAR,7,2025-12-27T16:00:00Z,2025-12-28T01:00:00Z,False,False,False,False,0.0
66b7d097a-ad68-7480-4529-80f6d7c32e80,668899772,75%,STP,GEAR,GEAR,21,2025-12-27T12:00:00Z,2025-12-29T14:00:00Z,False,False,False,False,0.0
0db79b087-7647-1c35-df3e-176693720d28,563126500,WAN HAI 522,SGP,CARGO,CARGO,5,2025-12-28T22:00:00Z,2025-12-29T02:00:00Z,False,False,False,False,0.0
b30794cd3-3184-b82e-d97c-e0166cede013,563175100,GCL GODAVARI,SGP,CARGO,CARGO,11,2025-12-30T14:00:00Z,2025-12-31T00:00:00Z,False,False,False,False,0.0
31a9c9f2b-b91a-9bbf-b990-6197a00c43a2,336897522,MINLIANYU68975-22-,HTI,GEAR,GEAR,4,2025-12-27T07:00:00Z,2025-12-28T11:00:00Z,False,False,False,False,0.0
52253ada0-056b-7fb7-4a85-98033eebde24,538010654,TS INCHEON,MHL,CARGO,CARGO,3,2025-12-27T02:00:00Z,2025-12-27T04:00:00Z,False,False,False,False,0.0
a9c16bebc-ccbf-647b-835d-88d34a0b965c,18555625,MINPUYU55556-25-96%,,GEAR,GEAR,5,2025-12-28T00:00:00Z,2025-12-28T04:00:00Z,False,False,False,False,0.0
e127e37fc-ccc1-cfd0-eb69-13338b732780,111468007,YU 2988-26-45%,,GEAR,GEAR,5,2025-12-27T02:00:00Z,2025-12-27T09:00:00Z,False,False,False,False,0.0
644e7f07d-dfdb-0677-25d1-87430fa03d61,18555675,MINPUYU55567-5-60%,,GEAR,GEAR,55,2025-12-27T01:00:00Z,2025-12-31T08:00:00Z,False,False,False,False,0.0
2574b544b-bf17-cb02-4a86-b81ed4ec0cad,225180157,YU60159--5-82%,ESP,GEAR,GEAR,4,2025-12-27T01:00:00Z,2025-12-28T00:00:00Z,False,False,False,False,0.0
c74898cd8-8cb4-4c12-485d-8d256dad060f,572701220,WINNING MOREBAYA 9,TUV,OTHER,OTHER,4,2025-12-27T11:00:00Z,2025-12-27T14:00:00Z,False,False,False,False,0.0
b8d7d0f01-1e10-35d0-27c5-6edf5783a4a0,100118605,01186-05--99%,,GEAR,GEAR,19,2025-12-27T03:00:00Z,2025-12-28T08:00:00Z,False,False,False,False,0.0
f48095f8f-f4db-3acc-1577-343856016e25,101217166,01217-16-38%,,GEAR,GEAR,4,2025-12-27T23:00:00Z,2025-12-28T22:00:00Z,False,False,False,False,0.0
2a41b704f-f617-6ca6-af09-e8b4d26c0379,806165516,61655-16-78%,,GEAR,GEAR,6,2025-12-27T19:00:00Z,2025-12-28T02:00:00Z,False,False,False,False,0.0
5161ffc66-678b-2f5c-6cc2-1d0966f344f7,18014696,01469-06-98%,,GEAR,GEAR,17,2025-12-27T07:00:00Z,2025-12-29T14:00:00Z,False,False,False,False,0.0
d7812e735-5d80-8cf2-bd97-b19d771c59e8,236109217,61092-17-83%,GIB,GEAR,GEAR,15,2025-12-27T00:00:00Z,2025-12-28T09:00:00Z,False,False,False,False,0.0
92f34b96d-d72d-4733-ec74-c6d6b6defa49,210646000,MSC RANIA VIII,CYP,OTHER,OTHER,4,2026-01-01T08:00:00Z,2026-01-01T11:00:00Z,False,False,False,False,0.0
02ed8bdcf-ff98-e68f-a299-840555bfb48d,231161018,23116--18-65%,FRO,GEAR,GEAR,3,2025-12-30T05:00:00Z,2025-12-30T14:00:00Z,False,False,False,False,0.0
1bbbf0bab-bd1a-ea4d-1fe0-e8c5ec4f89b9,410118620,01186-20--86%,BTN,GEAR,GEAR,14,2025-12-27T04:00:00Z,2025-12-28T04:00:00Z,False,False,False,False,0.0
8df309eb3-3798-7076-ae8d-acc5f832319e,416054368,FU HONG,TWN,FISHING,SET_GILLNETS,24,2025-12-27T03:00:00Z,2025-12-28T03:00:00Z,False,False,False,False,0.0
ccf1a654a-a6e4-ca91-f60a-fa6903d59698,286026507,YU60265--7-99%,,GEAR,GEAR,16,2025-12-27T01:00:00Z,2026-01-01T08:00:00Z,False,False,False,False,0.0
7a9939cbd-dada-c34b-bcc0-207aa70028ab,100231027,02310-27--99%,,GEAR,GEAR,29,2025-12-27T08:00:00Z,2025-12-29T13:00:00Z,False,False,False,False,0.0
7db5f0f47-79e4-7ae1-b5d4-84e190d3115a,276091101,YU60911---1 50%,EST,OTHER,OTHER,8,2025-12-27T23:00:00Z,2025-12-29T13:00:00Z,False,False,False,False,0.0
29697249d-d7e0-f1c3-4e24-6be0d4c01554,256088615,60886-15--99%,MLT,GEAR,GEAR,3,2025-12-27T22:00:00Z,2025-12-28T01:00:00Z,False,False,False,False,0.0
465bd062d-d899-5f6e-a445-3a3ca93788b4,668116281,DING FONT,STP,OTHER,OTHER,27,2025-12-27T00:00:00Z,2025-12-29T16:00:00Z,False,False,False,False,0.0
ea084f045-5527-9d9d-1806-c827b24a3c0b,257602802,76028-02-99%,NOR,GEAR,GEAR,23,2025-12-27T06:00:00Z,2025-12-29T14:00:00Z,False,False,False,False,0.0
9c04efe83-3e0f-594a-aa6b-93481c9b12d0,351609000,LIGULAO,PAN,CARGO,CARGO,4,2025-12-30T15:00:00Z,2025-12-30T18:00:00Z,False,False,False,False,0.0
5d56c5273-342a-d8e4-a584-d9d2bf87eacc,108439202,04392-02-62%,,GEAR,GEAR,6,2025-12-29T10:00:00Z,2025-12-29T17:00:00Z,False,False,False,False,0.0
109443b6d-dbd1-5d90-f034-2d8e36ba4407,626575000,HENG DA 169,GAB,OTHER,OTHER,5,2025-12-27T14:00:00Z,2025-12-27T18:00:00Z,False,False,False,False,0.0
2af3a98c0-0ccf-2493-0686-360f49b0debb,235414000,EVER ENVOY,GBR,CARGO,CARGO,7,2025-12-29T11:00:00Z,2025-12-29T17:00:00Z,False,False,False,False,0.0
66fef2408-83ea-0fbf-e2a9-cd7a9acb5d14,110459526,04595-26--63%,,GEAR,GEAR,2,2025-12-28T21:00:00Z,2025-12-28T22:00:00Z,False,False,False,False,0.0
2779844ad-d722-2b32-2b8b-cc609aa0d709,123030288,MINLIANYU61508-2185%,,GEAR,GEAR,16,2025-12-27T01:00:00Z,2025-12-28T02:00:00Z,False,False,False,False,0.0
c35059b27-7771-8839-e45f-7ef610440ecd,806165174,TIELONG61651-74-50%,,GEAR,GEAR,90,2025-12-27T00:00:00Z,2026-01-01T23:00:00Z,False,False,False,False,0.0
a7d9d30f6-6a98-2169-7380-ca63cd7e92fe,150882808,YU 08828--99%,,GEAR,GEAR,1,2025-12-29T09:00:00Z,2025-12-29T09:00:00Z,False,False,False,False,0.0
79c61f42a-af4d-a83e-489c-7dcb6ee10409,538008860,STAR FRONTIER,MHL,CARGO,CARGO,5,2025-12-31T14:00:00Z,2025-12-31T18:00:00Z,False,False,False,False,0.0
1ecf6101e-e573-534b-1d88-30ccc5f937d7,296041121,60411--21-98%,,GEAR,GEAR,13,2025-12-29T09:00:00Z,2026-01-01T14:00:00Z,False,False,False,False,0.0
4c0f8dc52-2f07-33a1-75fb-44e3bdd33158,618650059,61865--59-95%,ATF,GEAR,GEAR,3,2025-12-27T08:00:00Z,2025-12-27T11:00:00Z,False,False,False,False,0.0
5a5f1771f-f8d9-faf9-ca5e-deae27aa9ad0,538009509,ORCHID KEFALONIA,MHL,OTHER,OTHER,7,2025-12-27T05:00:00Z,2025-12-27T11:00:00Z,False,False,False,False,0.0
031b7957d-d1e2-9573-5535-e2e0b1fae2c8,563982000,EVER LIVELY,SGP,CARGO,CARGO,3,2025-12-28T21:00:00Z,2025-12-28T23:00:00Z,False,False,False,False,0.0
22cc6b9f9-9219-aaa0-e24f-3286f334521c,618650056,61865--56-91%,ATF,GEAR,GEAR,3,2025-12-27T07:00:00Z,2025-12-27T09:00:00Z,False,False,False,False,0.0
27d58218e-e9f5-4d47-703f-246bd2365667,668116284,XIN HAI 18,STP,CARGO,CARGO,4,2025-12-29T07:00:00Z,2025-12-29T10:00:00Z,False,False,False,False,0.0
1fa139323-32f4-1ba3-254f-082587bd43ae,602590002,60259-WANG2-24%,,GEAR,GEAR,10,2025-12-28T03:00:00Z,2025-12-31T18:00:00Z,False,False,False,False,0.0
1decec49d-dac7-a111-4f51-0a07defcfc63,123047893,TIELONG61495-10-99%,,GEAR,GEAR,42,2025-12-27T14:00:00Z,2025-12-30T02:00:00Z,False,False,False,False,0.0
8dd7f0885-5be8-5e4d-8db4-b7b224a380c9,440313000,HMM MONGLA,KOR,FISHING,INCONCLUSIVE,5,2025-12-27T14:00:00Z,2025-12-27T18:00:00Z,False,False,False,False,0.0
0738bc42f-fa8f-64d9-b6d3-893958d4c8d0,615660013,61566+13         91%,COG,GEAR,GEAR,15,2025-12-27T01:00:00Z,2025-12-29T01:00:00Z,False,False,False,False,0.0
b7b482260-071d-e64d-948b-cfb141328618,373616000,SIDER VIVARA,PAN,OTHER,OTHER,10,2026-01-01T14:00:00Z,2026-01-01T23:00:00Z,False,False,False,False,0.0
93410d577-7bd0-47df-d733-ec9031890135,518200014,67699-12-54%,COK,GEAR,GEAR,24,2025-12-27T01:00:00Z,2025-12-29T04:00:00Z,False,False,False,False,0.0
2504fc2d3-38c6-7d39-70f3-882c3c65dd3b,60762007,MINLIANYU60762-7 94%,ATF,GEAR,GEAR,6,2025-12-27T03:00:00Z,2025-12-27T22:00:00Z,False,False,False,False,0.0
e7c8757f9-9a32-86d2-1c75-a744b782bd07,180045405,ZHECANGYU00454-5-45%,,GEAR,GEAR,19,2025-12-27T00:00:00Z,2025-12-30T02:00:00Z,False,False,False,False,0.0
04e3a1f30-043c-0f39-5bd7-01601d26a7e8,110231202,02312-02--96%,,GEAR,GEAR,31,2025-12-27T13:00:00Z,2025-12-29T11:00:00Z,False,False,False,False,0.0
dcafe5976-6ec0-e7d3-6306-07c0d1f66d36,636024966,NORTHERN GUARD,LBR,CARGO,CARGO,4,2025-12-28T11:00:00Z,2025-12-28T14:00:00Z,False,False,False,False,0.0
0f3fd474f-fc6a-9da7-114f-ff7ad4516a2c,244801813,MINPUYU55566-1-86%,NLD,GEAR,GEAR,9,2025-12-27T16:00:00Z,2025-12-28T03:00:00Z,False,False,False,False,0.0
edbfcb68b-bc1c-83d1-9ef6-fed57f3faf80,100038611,00386-11-95%,,GEAR,GEAR,16,2025-12-27T04:00:00Z,2025-12-28T05:00:00Z,False,False,False,False,0.0
87d15d6e7-703c-3660-ee26-3234fbd293b9,100118602,01186-02--99%,,GEAR,GEAR,23,2025-12-27T03:00:00Z,2025-12-28T08:00:00Z,False,False,False,False,0.0
e0a7a992c-c235-3f91-f81b-77265c23dcc2,800701186,01186-7-99%,,GEAR,GEAR,18,2025-12-27T03:00:00Z,2025-12-28T08:00:00Z,False,False,False,False,0.0
028fa7016-6739-e4c3-79c4-f4f0cad97ea8,352004476,XIN YONG CHANG 27,PAN,CARGO,CARGO,5,2025-12-28T17:00:00Z,2025-12-28T21:00:00Z,False,False,False,False,0.0
dd45ea7ee-e00e-e210-47c7-21f33bf4b879,352001456,SUN NEPTUNE,PAN,OTHER,OTHER,5,2025-12-27T16:00:00Z,2025-12-27T20:00:00Z,False,False,False,False,0.0
80011ce04-4e2e-06e0-c626-eff05e7f25a6,477212800,ASPEN EXPRESS,HKG,OTHER,OTHER,2,2026-01-01T22:00:00Z,2026-01-01T23:00:00Z,False,False,False,False,0.0
a9ba43d8d-dac9-5d82-f35e-a8744dbc2e95,311001844,RAYHON SAILING,BHS,CARGO,CARGO,6,2025-12-31T18:00:00Z,2025-12-31T23:00:00Z,False,False,False,False,0.0
3b27cd1f2-258d-1181-db11-1a6fcc80fb74,566705000,APL DUBLIN,SGP,CARGO,CARGO,6,2025-12-31T02:00:00Z,2025-12-31T07:00:00Z,False,False,False,False,0.0
1c87a99c5-5857-d875-2c32-5f2f8c92e9f0,200130910,NET01309--10--48%,,GEAR,GEAR,2,2025-12-27T09:00:00Z,2025-12-27T11:00:00Z,False,False,False,False,0.0
40f2390ee-e59c-4f7c-5b4a-a61d3b9dd6b0,191208719,LIN12087--19--61%,,GEAR,GEAR,13,2025-12-27T02:00:00Z,2025-12-28T02:00:00Z,False,False,False,False,0.0
f4d37c9a5-54dd-6abd-b114-844402c44632,615010025,61501-25         7V6,COG,GEAR,GEAR,26,2025-12-27T03:00:00Z,2025-12-29T04:00:00Z,False,False,False,False,0.0
728261229-9669-bd43-0ba1-2c7ffbc0bdcf,374404000,JULY DREAM,PAN,CARGO,CARGO,2,2025-12-30T10:00:00Z,2025-12-30T15:00:00Z,False,False,False,False,0.0
78e1f32c9-9cc7-0188-7fd0-af9bebd79ae4,352003533,TNS DEFENDER,PAN,OTHER,OTHER,7,2025-12-30T12:00:00Z,2025-12-30T20:00:00Z,False,False,False,False,0.0
6a92d2b61-1053-4621-8658-25fee48c71ec,910239115,02391-15-80%,,GEAR,GEAR,19,2025-12-27T12:00:00Z,2025-12-29T14:00:00Z,False,False,False,False,0.0
45b598da6-6dfc-f59e-1173-67fecf36717e,10236129,02361-29-99%,,GEAR,GEAR,20,2025-12-27T07:00:00Z,2025-12-29T07:00:00Z,False,False,False,False,0.0
3e234b851-1542-7546-9687-193fdd0bf49a,352004217,HUI FENG HAI26,PAN,CARGO,CARGO,10,2025-12-28T04:00:00Z,2025-12-28T13:00:00Z,False,False,False,False,0.0
9069272e8-8917-c70e-db02-e8877a73133c,100192830,01928+30*-86%,,GEAR,GEAR,29,2025-12-27T08:00:00Z,2025-12-29T12:00:00Z,False,False,False,False,0.0
62bab2a0d-d01d-29bb-c0d6-ba864bd97374,357460000,GINGA BOBCAT,PAN,OTHER,OTHER,3,2025-12-27T00:00:00Z,2025-12-27T02:00:00Z,False,False,False,False,0.0
156e48143-3e95-0c94-1e7e-d679fdef8109,286085305,60853--5-89%,,GEAR,GEAR,5,2025-12-27T20:00:00Z,2025-12-28T02:00:00Z,False,False,False,False,0.0
a0f828454-4e4c-4f84-13d5-f6a6b793984e,618680010,61868--10-99%,ATF,GEAR,GEAR,22,2025-12-27T01:00:00Z,2025-12-29T01:00:00Z,False,False,False,False,0.0
795eb848a-a754-8ef5-a814-c9871f95d2bf,148551110,82211-A10-90%,,GEAR,GEAR,56,2025-12-27T07:00:00Z,2025-12-30T21:00:00Z,False,False,False,False,0.0
cc34384e1-1e0e-daee-af95-1330c253c633,286011532,60115-49%,,GEAR,GEAR,7,2025-12-30T19:00:00Z,2026-01-01T12:00:00Z,False,False,False,False,0.0
3d5b21c7c-c13c-f39c-cd91-60efd3c99f47,904377019,04377-19-93%,,GEAR,GEAR,19,2025-12-27T04:00:00Z,2025-12-28T07:00:00Z,False,False,False,False,0.0
2957004b3-3182-c997-733e-43afde86ae88,416003952,MING FU NO.8,TWN,PASSENGER,PASSENGER,14,2025-12-27T15:00:00Z,2025-12-28T19:00:00Z,False,False,False,False,0.0
08c8cbc95-5766-c8da-0ee9-5cb1e59e122c,100231228,02312-28--99%,,GEAR,GEAR,20,2025-12-27T13:00:00Z,2025-12-29T11:00:00Z,False,False,False,False,0.0
c407979b2-20b2-7fac-71e3-c3027dbe20cd,100086901,NET-869+1-70%,,GEAR,GEAR,16,2025-12-27T08:00:00Z,2025-12-29T08:00:00Z,False,False,False,False,0.0
8a593bfb3-3c99-4b13-5103-b3cf1ea9dee3,18239114,02391-14-78%,,GEAR,GEAR,27,2025-12-27T08:00:00Z,2025-12-29T15:00:00Z,False,False,False,False,0.0
ddeef6216-684b-0177-c3ee-0d1eb3f657e2,416236645,YOU MEI 66,TWN,OTHER,OTHER,15,2025-12-27T05:00:00Z,2026-01-01T08:00:00Z,False,False,False,False,0.0
9623ca645-5e99-8177-8337-0003571d548f,96311606,23116--699%,,GEAR,GEAR,8,2025-12-27T11:00:00Z,2025-12-28T02:00:00Z,False,False,False,False,0.0
13af1b52a-a39a-a03a-e0e0-c305106c4bc3,96420109,LONGTOUYU04201+9-91%,,GEAR,GEAR,21,2025-12-27T04:00:00Z,2025-12-28T05:00:00Z,False,False,False,False,0.0
90c7fbfdf-fee4-b084-400f-ba79c8809a52,440996000,CLAYTON,KOR,OTHER,OTHER,5,2025-12-31T12:00:00Z,2025-12-31T16:00:00Z,False,False,False,False,0.0
ab91cc96c-cce1-dd72-e3de-f099df52b2a8,255915687,MACKENZIE,PRT,CARGO,CARGO,4,2025-12-31T16:00:00Z,2025-12-31T19:00:00Z,False,False,False,False,0.0
213f4b935-5dbd-1aeb-193f-f1c6251e0afa,100235801,02358-01-99%,,GEAR,GEAR,26,2025-12-27T05:00:00Z,2025-12-29T14:00:00Z,False,False,False,False,0.0
1e33a0329-926b-1618-cf20-a86e31762bc7,10146949,01469-49-99%,,GEAR,GEAR,23,2025-12-27T07:00:00Z,2025-12-29T07:00:00Z,False,False,False,False,0.0
13e8df0a8-892e-4ec0-657c-cfb36be0fdd3,231903227,MINPUYU55566-24-93%,FRO,GEAR,GEAR,9,2025-12-27T17:00:00Z,2025-12-28T03:00:00Z,False,False,False,False,0.0
44b2e02fd-d0a8-6bad-c78f-e4cfd0a99df1,906103714,61037-14-84%,,GEAR,GEAR,6,2025-12-27T07:00:00Z,2025-12-27T13:00:00Z,False,False,False,False,0.0
623769955-5c94-972f-a6fd-bca1b724f0f5,477524500,GOLDEN SCAPE,HKG,CARGO,CARGO,9,2025-12-29T07:00:00Z,2025-12-29T15:00:00Z,False,False,False,False,0.0
77d28fa7b-b5c8-67f6-fe1c-53ac0e82c98b,416486000,YM INTELLIGENT,TWN,CARGO,CARGO,3,2025-12-31T15:00:00Z,2025-12-31T17:00:00Z,False,False,False,False,0.0
b3fc790e6-6b52-08c8-52a2-61db54164149,380600685,YU 06006-85-36%,,GEAR,GEAR,5,2025-12-30T16:00:00Z,2025-12-31T02:00:00Z,False,False,False,False,0.0
8b49c98c3-33d5-a141-d8a2-812233521e73,636019957,FORTUNE SWALLOW,LBR,OTHER,OTHER,11,2025-12-29T23:00:00Z,2025-12-30T09:00:00Z,False,False,False,False,0.0
3f05b5b0b-b042-4c68-2cb3-3a468bc917f3,440301000,YOKOHAMA TRADER,KOR,OTHER,OTHER,5,2025-12-28T09:00:00Z,2025-12-28T13:00:00Z,False,False,False,False,0.0
1189350a9-9af3-73ae-32e9-ad79291d8b23,563201700,ILLAWARRA FORTUNE,SGP,CARGO,CARGO,9,2025-12-28T02:00:00Z,2025-12-28T10:00:00Z,False,False,False,False,0.0
16588735a-a32e-2d4a-2e8b-b2d70167bb02,613181008,61318--8-93%,CMR,GEAR,GEAR,8,2025-12-27T11:00:00Z,2025-12-28T02:00:00Z,False,False,False,False,0.0
4f85949e4-498c-d76a-2dd3-8be5bd127573,123030706,60853-17-99%,,GEAR,GEAR,5,2025-12-27T21:00:00Z,2025-12-28T02:00:00Z,False,False,False,False,0.0
fad04ae10-0102-b20a-3413-65be8724966b,540130930,01309--A30-85%,NCL,GEAR,GEAR,64,2025-12-27T00:00:00Z,2025-12-31T07:00:00Z,False,False,False,False,0.0
ec2ddb5dd-d5ae-3fcc-9eaa-7f40141ae735,100439203,04392-03--86%,,GEAR,GEAR,38,2025-12-27T07:00:00Z,2025-12-29T18:00:00Z,False,False,False,False,0.0
b706c0bdd-d007-198e-2b24-efc87c324b9e,123046766,MINLIANYU67699-1592%,,GEAR,GEAR,28,2025-12-27T01:00:00Z,2025-12-29T04:00:00Z,False,False,False,False,0.0
85b0606d8-8b4f-0059-b99c-6a593aff7f1d,416015463,AUSPICIOUS NO.8,TWN,OTHER,OTHER,20,2025-12-27T02:00:00Z,2026-01-01T22:00:00Z,False,False,False,False,0.0
fc2b32f7a-a902-c00a-56bb-d885bbd3aabc,123048046,MINLIANYU67699-1788%,,GEAR,GEAR,29,2025-12-27T01:00:00Z,2025-12-29T04:00:00Z,False,False,False,False,0.0
36d0eb64a-a4b4-5da3-e799-6b947b57b2e2,618650054,61865--54-99%,ATF,GEAR,GEAR,1,2025-12-27T09:00:00Z,2025-12-27T09:00:00Z,False,False,False,False,0.0
c3a17bbcb-b7e7-5b24-0786-4b561ec145e0,641870006,64187--6-97%,,GEAR,GEAR,6,2025-12-27T02:00:00Z,2025-12-28T03:00:00Z,False,False,False,False,0.0
5aa3b063e-ecbb-52eb-b61d-64533f5255a7,200437709,NET04377-9-90%,,GEAR,GEAR,19,2025-12-27T03:00:00Z,2025-12-28T08:00:00Z,False,False,False,False,0.0
965d5ca4f-fc3c-d190-e332-e7dbc3feb7e2,100239101,02391-01--90%,,GEAR,GEAR,20,2025-12-27T12:00:00Z,2025-12-29T17:00:00Z,False,False,False,False,0.0
cb7c23bb2-2d0e-3b5a-b8fc-cc6d23b092dd,416000357,SHENG FU NO.16,TWN,FISHING,DRIFTING_LONGLINES,11,2025-12-27T08:00:00Z,2025-12-29T01:00:00Z,False,False,False,False,0.0
d86f33479-9435-5bc2-4cbc-860480244d11,563192300,WAN HAI 362,SGP,CARGO,CARGO,5,2025-12-31T00:00:00Z,2025-12-31T04:00:00Z,False,False,False,False,0.0
c6d5ae04d-dede-a62a-93ad-fa98a3b9b102,563234400,YM CONTINUITY,SGP,CARGO,CARGO,4,2025-12-31T11:00:00Z,2025-12-31T14:00:00Z,False,False,False,False,0.0
fdde2ce7f-f4e5-324a-1df7-a6ecf4916160,477065500,MERCURY,HKG,CARGO,CARGO,9,2025-12-27T03:00:00Z,2025-12-27T11:00:00Z,False,False,False,False,0.0
f890906ad-d118-8bb2-54ec-3beabea8825e,548942000,BRISTOL TRADER,PHL,OTHER,OTHER,6,2025-12-30T10:00:00Z,2025-12-30T15:00:00Z,False,False,False,False,0.0
a3bdff71c-c6f8-c93f-bdf0-153f5ab66731,291234540,LIN12345--40--33%,,GEAR,GEAR,1,2025-12-27T09:00:00Z,2025-12-27T09:00:00Z,False,False,False,False,0.0
df50099e0-02ea-77cb-2dfc-d94a7061d37f,64099015,64099--15-98%,,GEAR,GEAR,16,2025-12-27T01:00:00Z,2025-12-28T11:00:00Z,False,False,False,False,0.0
6c46b9d0d-df05-b636-7945-4d21bf86c806,233501173,MINPUYU55566-32-99%,GBR,GEAR,GEAR,9,2025-12-27T20:00:00Z,2025-12-28T06:00:00Z,False,False,False,False,0.0
ee7445e8b-b889-ec9e-3bd9-db174bdc14c3,561092016,61092-16-99%,WSM,GEAR,GEAR,11,2025-12-27T07:00:00Z,2025-12-28T10:00:00Z,False,False,False,False,0.0
422544b25-5c56-be59-c904-00672115fbfc,902287028,GUDINGWANG022872899%,,GEAR,GEAR,2,2025-12-31T08:00:00Z,2025-12-31T09:00:00Z,False,False,False,False,0.0
5451acefa-ae28-d4b2-eb73-533bb13943c3,352898719,KIZUNA21,PAN,CARGO,CARGO,16,2025-12-27T13:00:00Z,2026-01-01T05:00:00Z,False,False,False,False,0.0
cb790c9c4-4d5f-cc6b-be49-5acabd52ed36,100231010,02310-10--96%,,GEAR,GEAR,31,2025-12-27T07:00:00Z,2025-12-29T14:00:00Z,False,False,False,False,0.0
ce1020df1-131f-eee6-4a82-4702ff0050e3,19821608,XYY21608-3_8.0V,,GEAR,GEAR,2,2025-12-27T02:00:00Z,2025-12-28T07:00:00Z,False,False,False,False,0.0
4ce3f4dfe-ee5b-11e2-2827-af5d0dae9f04,352978119,WELL SAILING,PAN,CARGO,CARGO,7,2025-12-29T09:00:00Z,2025-12-29T15:00:00Z,False,False,False,False,0.0
a2df42704-489a-2764-e115-c475b1c0b254,416111111,111,TWN,FISHING,FISHING,7,2025-12-27T02:00:00Z,2025-12-28T22:00:00Z,False,False,False,False,0.0
308d296d3-3735-447a-55de-b5103dec3ae5,567477000,SIRI BHUM,THA,CARGO,CARGO,8,2025-12-28T21:00:00Z,2025-12-29T04:00:00Z,False,False,False,False,0.0
560bf3912-2447-6348-53d5-225a467cc928,609150005,60915-5-50%,BDI,GEAR,GEAR,13,2025-12-27T00:00:00Z,2025-12-28T10:00:00Z,False,False,False,False,0.0
b77a6776a-a901-61eb-f5af-15449bb9b9cf,563239900,EVER MILD,SGP,CARGO,CARGO,4,2025-12-31T11:00:00Z,2026-01-01T07:00:00Z,False,False,False,False,0.0
12c9b655c-cc2a-3c41-214f-88176caef3f7,15621589,LG21589-1-79%,,GEAR,GEAR,17,2025-12-27T09:00:00Z,2025-12-29T06:00:00Z,False,False,False,False,0.0
ec4a715c4-4c03-0b24-fb4e-fc1666b5d15b,110439228,04392-28--77%,,GEAR,GEAR,24,2025-12-27T07:00:00Z,2025-12-29T14:00:00Z,False,False,False,False,0.0
0289e64ac-cf17-b111-4c08-4f339ce33648,32552819,25528-19-55%,DMA,GEAR,GEAR,28,2025-12-30T17:00:00Z,2026-01-01T22:00:00Z,False,False,False,False,0.0
567abb4ed-d6d8-8fe3-ffc7-c506879629b4,100235807,02358-07--99%,,GEAR,GEAR,33,2025-12-27T06:00:00Z,2025-12-29T14:00:00Z,False,False,False,False,0.0
035f65324-48b1-c74a-ce34-3b5ef371e5fe,586086647,60866--47-94%,,GEAR,GEAR,3,2025-12-27T22:00:00Z,2025-12-28T01:00:00Z,False,False,False,False,0.0
c5727dda1-1e5c-efb8-4f56-1bfc621d2ba7,416004824,TA CHUNG,TWN,PASSENGER,PASSENGER,6,2025-12-29T21:00:00Z,2025-12-31T12:00:00Z,False,False,False,False,0.0
9ae22f2fe-eba5-ce00-e5dc-81904c9a65d7,100236901,FUDINGYU02369-01-,,GEAR,GEAR,21,2025-12-27T13:00:00Z,2025-12-29T14:00:00Z,False,False,False,False,0.0
6f57b36d2-2cf5-512c-a949-c89ba9212897,200928020,01928+20--73%,,GEAR,GEAR,26,2025-12-27T08:00:00Z,2025-12-29T13:00:00Z,False,False,False,False,0.0
1ce71057b-b0c0-a050-e680-3b614a1a0f9a,232181007,23218--7-99%,GBR,GEAR,GEAR,30,2025-12-27T04:00:00Z,2025-12-29T04:00:00Z,False,False,False,False,0.0
54ce8dd90-08ac-2c6b-da30-29461f00db25,210835000,MSC NADIA IV,CYP,CARGO,CARGO,4,2025-12-31T11:00:00Z,2025-12-31T14:00:00Z,False,False,False,False,0.0
cbabbedb5-5902-cbfd-4a05-e98af8ecb844,904267015,04267-15-99%,,GEAR,GEAR,16,2025-12-27T11:00:00Z,2025-12-28T07:00:00Z,False,False,False,False,0.0
716b54349-91e2-48f3-8ca9-c742ea1d6c20,229452000,MERKUR FJORD,MLT,CARGO,CARGO,6,2025-12-27T23:00:00Z,2025-12-28T04:00:00Z,False,False,False,False,0.0
3580f9e63-3b85-735d-eb29-6d5e08424edb,60951736,09517-36 60%,BDI,OTHER,OTHER,20,2025-12-27T01:00:00Z,2026-01-01T10:00:00Z,False,False,False,False,0.0
8f0d12ad3-3621-1178-c89e-3c636beeea1d,108439206,04392-06-77%,,GEAR,GEAR,6,2025-12-29T10:00:00Z,2025-12-29T17:00:00Z,False,False,False,False,0.0
73f909f48-8a21-ae03-dc9e-9ef3a5427eda,230997208,MINXIAYU09972-08-98%,FIN,GEAR,GEAR,52,2025-12-27T01:00:00Z,2026-01-01T15:00:00Z,False,False,False,False,0.0
3eb409178-8542-3171-401e-3fa158194643,904267002,04267-2-72%,,GEAR,GEAR,3,2025-12-28T01:00:00Z,2025-12-28T04:00:00Z,False,False,False,False,0.0
efba094b1-1232-f6ed-5fe1-abe714550050,615660005,61566+582%,COG,GEAR,GEAR,29,2025-12-27T00:00:00Z,2025-12-29T02:00:00Z,False,False,False,False,0.0
